gender,race/ethnicity,parental level of education,lunch,test preparation course,math score,reading score,writing score
female,group E,high school,standard,completed,83,100,83
male,group E,associate's degree,standard,none,35,100,100
female,group D,bachelor's degree,standard,none,66,66,100
female,group D,master's degree,standard,completed,100,100,100
female,group B,associate's degree,standard,completed,66,80,100
female,group D,high school,free/reduced,completed,72,100,87
female,group B,master's degree,free/reduced,none,51,66,84
female,group B,associate's degree,standard,completed,76,100,100
male,group C,some college,standard,none,94,91,100
female,group A,some college,free/reduced,completed,92,64,34
female,group C,associate's degree,standard,none,68,90,100
male,group A,associate's degree,standard,none,71,65,59
male,group B,associate's degree,free/reduced,completed,100,100,100
female,group C,high school,standard,completed,51,99,100
male,group C,bachelor's degree,free/reduced,none,71,91,68
male,group C,associate's degree,free/reduced,none,100,86,100
male,group C,some college,standard,none,100,68,95
male,group C,high school,free/reduced,completed,83,78,100
male,group B,some college,free/reduced,completed,100,88,95
female,group B,some high school,free/reduced,completed,100,80,76
male,group C,some high school,standard,completed,55,100,77
male,group E,some high school,standard,none,82,85,67
female,group D,associate's degree,free/reduced,none,52,86,100
female,group A,bachelor's degree,standard,none,100,94,79
female,group D,master's degree,standard,none,100,84,92
female,group B,some college,standard,completed,92,92,91
female,group D,some college,free/reduced,none,100,82,82
female,group B,associate's degree,standard,completed,82,56,98
male,group E,some high school,standard,none,72,92,100
female,group E,bachelor's degree,free/reduced,completed,100,69,91
male,group C,high school,standard,completed,87,100,54
female,group B,associate's degree,standard,completed,81,67,100
male,group E,some college,standard,none,100,51,63
male,group D,associate's degree,standard,none,97,76,100
male,group C,master's degree,standard,completed,76,86,99
female,group C,some college,standard,completed,96,92,100
female,group A,bachelor's degree,standard,none,100,67,94
male,group D,high school,standard,completed,81,100,88
male,group B,some high school,standard,completed,100,63,96
female,group D,some high school,standard,none,70,74,55
female,group B,associate's degree,standard,none,100,91,100
female,group B,some college,standard,none,100,98,80
male,group C,some college,free/reduced,none,94,93,100
male,group C,master's degree,standard,none,100,97,92
female,group D,some high school,free/reduced,none,64,100,94
male,group A,some college,standard,none,87,91,62
female,group D,bachelor's degree,free/reduced,none,100,72,90
male,group B,some college,standard,completed,85,100,82
male,group C,some college,free/reduced,none,93,63,100
female,group E,bachelor's degree,standard,none,76,75,86
female,group E,some high school,standard,none,71,65,77
female,group C,associate's degree,standard,completed,47,96,79
male,group C,associate's degree,standard,none,95,94,94
female,group D,bachelor's degree,standard,none,100,92,100
male,group E,master's degree,standard,none,87,98,100
male,group B,bachelor's degree,free/reduced,none,63,89,58
female,group C,high school,standard,none,98,59,78
female,group C,bachelor's degree,standard,none,79,100,100
male,group D,some high school,standard,completed,100,100,89
female,group C,high school,standard,none,92,100,100
male,group C,associate's degree,standard,none,53,100,100
male,group A,associate's degree,free/reduced,completed,83,90,100
female,group A,some college,standard,none,100,69,100
female,group B,bachelor's degree,standard,none,70,91,36
female,group C,high school,standard,none,97,71,100
male,group D,master's degree,standard,none,100,72,100
male,group C,some college,free/reduced,none,72,100,100
female,group B,high school,free/reduced,none,81,59,92
male,group E,some college,standard,completed,86,100,98
female,group E,some college,standard,completed,72,87,98
female,group A,associate's degree,standard,completed,100,100,84
male,group E,some high school,standard,none,86,93,100
female,group E,some college,standard,none,70,100,100
male,group C,high school,standard,completed,47,78,95
female,group B,some high school,free/reduced,completed,100,46,100
female,group D,bachelor's degree,standard,none,67,90,80
female,group C,some college,standard,completed,55,100,82
female,group C,master's degree,free/reduced,none,100,91,89
female,group B,some college,free/reduced,none,87,90,92
female,group C,some college,free/reduced,none,93,100,99
female,group E,associate's degree,standard,none,54,73,37
male,group C,some college,standard,none,88,73,100
male,group D,some college,free/reduced,completed,44,100,100
male,group D,high school,standard,completed,58,96,89
female,group C,master's degree,free/reduced,completed,100,66,100
male,group E,associate's degree,standard,none,100,58,100
male,group D,high school,free/reduced,completed,100,97,63
male,group C,associate's degree,free/reduced,none,83,91,54
female,group D,master's degree,standard,none,79,49,100
male,group D,some high school,standard,completed,74,82,93
male,group C,associate's degree,standard,completed,80,92,100
male,group E,some high school,standard,completed,85,64,94
male,group C,associate's degree,standard,none,84,92,100
male,group A,bachelor's degree,free/reduced,none,73,100,100
male,group A,high school,free/reduced,completed,64,100,90
female,group B,some high school,standard,completed,37,96,59
female,group B,some college,free/reduced,none,100,58,100
female,group E,high school,standard,completed,59,80,90
female,group C,some college,standard,none,82,100,88
female,group C,associate's degree,standard,none,91,73,77
female,group E,some high school,standard,none,52,100,86
female,group B,some college,standard,none,95,67,92
female,group A,associate's degree,standard,completed,87,100,83
male,group C,some college,standard,none,69,100,100
male,group B,some college,standard,completed,83,100,45
female,group B,bachelor's degree,standard,none,97,28,52
female,group D,some high school,free/reduced,none,100,43,65
female,group D,high school,standard,none,73,63,88
male,group B,some high school,standard,none,88,62,100
male,group E,associate's degree,standard,none,82,79,94
male,group C,master's degree,standard,completed,100,69,100
female,group D,some college,free/reduced,completed,87,89,99
female,group A,bachelor's degree,free/reduced,none,80,63,100
female,group E,high school,free/reduced,none,88,100,100
female,group C,some high school,free/reduced,none,68,86,87
male,group A,some high school,free/reduced,none,91,49,78
female,group E,high school,standard,none,100,96,81
female,group E,high school,standard,none,65,92,76
female,group D,associate's degree,standard,none,94,96,100
male,group C,high school,free/reduced,none,61,56,96
female,group C,associate's degree,standard,none,92,87,78
male,group D,some college,standard,completed,98,100,98
female,group D,some college,free/reduced,completed,80,100,91
female,group D,some college,standard,completed,100,41,76
female,group D,bachelor's degree,standard,none,100,80,79
male,group B,master's degree,standard,none,97,78,100
female,group B,high school,standard,completed,91,69,100
female,group A,some college,free/reduced,none,93,100,86
female,group D,some high school,standard,none,95,100,100
male,group C,some college,standard,none,95,88,95
female,group E,master's degree,standard,none,56,99,30
female,group B,associate's degree,standard,none,90,90,74
male,group D,some college,standard,none,100,65,100
female,group D,some college,standard,none,82,87,98
male,group D,some college,free/reduced,completed,78,89,40
male,group A,bachelor's degree,free/reduced,none,91,100,74
female,group C,high school,free/reduced,none,100,100,95
female,group D,some college,free/reduced,none,99,53,54
female,group B,some college,standard,completed,89,100,94
female,group C,master's degree,standard,completed,58,89,90
male,group D,high school,standard,completed,100,77,70
male,group E,some college,free/reduced,completed,100,59,100
female,group B,high school,free/reduced,completed,100,78,88
male,group C,some high school,free/reduced,none,100,94,100
female,group D,associate's degree,standard,none,100,83,100
female,group B,high school,free/reduced,none,54,100,100
female,group B,bachelor's degree,standard,none,76,65,86
male,group D,bachelor's degree,standard,none,100,63,88
female,group B,associate's degree,standard,none,73,100,100
male,group C,associate's degree,standard,completed,69,94,100
female,group C,some college,standard,completed,100,89,46
female,group E,associate's degree,free/reduced,none,60,95,100
female,group E,some college,standard,completed,70,33,89
female,group D,associate's degree,free/reduced,none,56,78,100
male,group E,associate's degree,free/reduced,completed,67,96,100
female,group A,high school,free/reduced,completed,76,96,93
